soil,temp,hum,Status
68,38.53,13.09,1
63,38.48,12.35,0
44,38.43,11.61,1
58,38.71,10.98,1
28,38.99,10.35,1
89,39.18,9.86,1
66,39.37,9.36,0
85,39.8,9.18,0
23,40.22,9.01,0
76,39.96,8.64,0
30,39.69,8.27,0
41,39.78,8.12,0
35,39.87,7.96,1
33,40.02,7.6,1
69,40.18,7.24,1
57,39.98,7.6,1
89,39.78,7.95,1
23,38.83,8.12,0
3,37.88,8.28,1
29,37.51,8.24,0
31,37.14,8.2,1
24,37.35,7.56,1
29,37.56,6.91,1
25,38.04,6.04,1
45,38.53,5.17,0
25,39.36,4.83,1
52,40.2,4.49,1
75,40.7,3.84,0
65,41.19,3.19,0
76,40.58,2.94,1
26,39.97,2.7,1
36,39.44,3.2,1
48,38.9,3.71,1
70,39.24,3.71,0
45,39.57,3.71,0
39,38.78,4.07,0
4,38.63,3.7,1
52,38.48,3.32,1
65,38.6,3.58,0
61,38.71,3.84,1
47,38.84,3.88,1
20,38.97,3.91,0
75,39.14,3.63,1
17,39.32,3.35,1
68,39.64,3.06,0
57,39.97,2.77,0
39,39.91,2.82,1
42,39.85,2.87,1
16,39.38,8.16,1
38,38.9,13.46,0
3,37.9,16.43,1
34,36.91,19.4,0
63,36.3,19.32,0
60,35.68,19.24,0
11,35.52,19.67,1
30,35.36,20.1,1
2,35.2,20.9,1
4,35.04,21.7,0
80,34.65,22.1,0
90,34.26,22.5,0
5,33.96,23.76,1
32,33.65,25.03,1
28,33.32,25.46,1
18,32.99,25.89,0
43,32.65,27.04,0
27,32.31,28.2,1
66,32.22,27.49,0
21,32.14,26.79,0
83,32.28,23.86,1
80,32.43,20.94,1
4,32.48,20.9,1
18,32.53,20.86,1
62,32.23,20.85,0
11,31.92,20.84,1
3,31.62,20.83,0
27,31.32,20.82,0
57,30.92,21.28,1
32,30.52,21.73,1
28,30.34,22.44,1
86,30.16,23.15,0
69,29.88,23.62,0
59,29.61,24.1,1
66,29.37,24.69,0
19,29.13,25.28,1
89,28.89,25.88,0
25,28.65,26.47,1
37,28.33,26.94,1
23,28.01,27.41,1
71,27.64,27.74,1
37,27.26,28.07,1
33,26.84,28.86,0
21,26.43,29.65,0
7,26,31.06,1
27,25.57,32.47,0
58,25.17,33.86,1
90,24.77,35.25,0
48,24.27,38.75,0
90,23.77,42.25,0
28,23.4,43.82,0
60,23.04,45.38,0
45,22.88,45.92,1
70,22.72,46.46,0
54,22.56,47,0
56,22.4,47.54,1
16,22.28,48.64,1
77,22.17,49.73,1
28,22.06,50.74,1
49,21.94,51.74,1
36,21.8,52.78,1
40,21.66,53.82,0
14,21.52,54.86,1
20,21.38,55.9,1
83,21.3,57.18,0
51,21.21,58.47,1
45,21.21,59.26,1
9,21.21,60.04,0
38,21.22,61.01,0
80,21.23,61.98,0
14,21.15,62.9,1
76,21.07,63.83,1
24,21.06,64.5,0
45,21.05,65.17,0
90,21.04,65.6,0
54,21.02,66.03,0
45,20.88,67.35,1
47,20.75,68.67,1
76,20.68,69.49,0
71,20.61,70.31,0
11,20.53,71.14,1
47,20.46,71.96,1
56,20.39,72.78,1
14,20.29,73.6,1
44,20.19,74.41,1
80,20.2,74.11,1
32,20.22,73.82,1
87,20.2,73.88,1
21,20.18,73.93,1
34,20.12,74.24,1
23,20.06,74.55,1
87,20.01,74.84,0
71,19.96,75.14,0
38,19.89,75.35,0
76,19.81,75.57,0
64,19.77,75.63,1
2,19.74,75.7,1
8,19.8,75.1,1
27,19.87,74.51,1
36,19.86,74.45,1
22,19.84,74.39,0
36,19.77,74.49,1
80,19.7,74.59,0
18,19.64,74.98,1
74,19.59,75.37,1
5,19.55,75.56,1
89,19.5,75.75,0
24,19.48,76.04,0
76,19.45,76.32,0
77,19.42,76.61,0
7,19.4,76.9,0
87,19.41,77.21,1
73,19.42,77.51,0
37,19.42,77.4,0
75,19.43,77.28,0
40,19.4,77.34,1
61,19.37,77.41,0
32,19.29,77.54,0
87,19.21,77.68,0
42,19.21,77.56,0
73,19.21,77.44,0
72,19.09,77.88,1
33,18.97,78.31,1
73,18.99,78.29,0
76,19.01,78.26,1
71,19.02,78.28,0
4,19.04,78.3,1
72,19.05,78.28,0
64,19.06,78.25,0
26,19,78.43,0
9,18.94,78.61,1
21,18.92,78.94,1
35,18.91,79.26,1
71,18.94,79.05,0
39,18.98,78.84,1
19,18.92,78.84,1
82,18.85,78.85,1
70,18.85,78.84,1
8,18.86,78.84,1
55,18.86,78.83,1
4,18.86,78.74,1
44,18.87,78.64,1
29,18.74,79.24,1
74,18.62,79.83,0
41,18.64,79.99,0
26,18.66,80.15,1
29,18.67,80.47,0
16,18.68,80.79,0
6,18.65,81.17,1
64,18.62,81.55,0
22,18.57,82.02,1
4,18.52,82.48,1
17,18.55,82.74,1
88,18.58,82.99,0
51,18.56,83.52,1
84,18.53,84.04,1
50,18.5,84.68,1
80,18.46,85.33,0
48,18.44,86,1
68,18.42,86.67,1
80,18.42,87.11,1
44,18.43,87.55,0
31,18.34,87.95,1
34,18.25,88.35,0
61,18.16,88.92,1
30,18.08,89.49,0
60,18.05,89.72,0
7,18.01,89.94,1
66,18,89.96,0
81,17.99,89.97,0
33,17.9,90.36,0
58,17.8,90.76,0
67,17.74,91.27,0
86,17.68,91.78,0
35,17.57,92.14,1
5,17.46,92.5,0
58,17.4,92.88,0
90,17.34,93.26,1
31,17.28,93.47,1
85,17.22,93.68,1
72,17.18,94.11,0
48,17.15,94.54,1
9,17.11,94.84,1
19,17.08,95.15,1
62,17.11,95.38,0
50,17.14,95.62,0
77,17.19,95.81,0
20,17.23,96,1
18,17.2,96,1
27,17.18,96,1
22,17.16,96,0
41,17.15,96,1
44,17.13,96,1
54,17.1,96,1
34,17.06,96,0
51,17.09,96,0
75,17.12,96,0
29,17.28,96,1
44,17.45,96,0
85,17.94,95.76,0
90,18.42,95.53,0
85,19.16,92.2,0
43,19.9,88.88,0
67,20.74,84.32,0
13,21.59,79.76,1
55,22.19,76.53,1
31,22.79,73.3,0
84,23.4,70.78,1
12,24.01,68.25,0
88,24.44,66.72,0
12,24.88,65.2,1
62,25.08,64.24,0
9,25.29,63.27,0
81,25.9,60.96,0
42,26.5,58.65,0
54,26.82,57.28,1
26,27.14,55.9,1
53,27.34,54.8,1
20,27.54,53.71,1
50,27.87,52.4,1
53,28.2,51.08,1
51,28.76,49.55,0
74,29.33,48.02,0
76,29.84,46.3,0
8,30.35,44.58,1
53,30.9,42.86,0
87,31.44,41.13,0
76,31.95,39.69,0
82,32.46,38.25,1
50,32.7,37.38,1
3,32.94,36.5,1
7,33.14,35.98,0
41,33.34,35.45,1
69,34.39,33.08,1
29,35.44,30.72,1
24,35.74,29.52,0
69,36.05,28.32,0
64,36.26,27.4,1
55,36.47,26.47,1
72,36.85,25.96,0
67,37.23,25.44,0
61,37.38,24.74,1
64,37.52,24.05,1
83,38.08,23.46,0
84,38.65,22.87,0
85,38.49,23.47,1
58,38.34,24.07,1
64,38.18,24.66,0
46,38.03,25.26,1
85,37.88,25.86,0
6,37.72,26.46,1
80,37.56,27.05,0
25,37.41,27.65,1
81,37.25,28.25,0
56,37.1,28.85,1
35,36.94,29.45,1
90,36.79,30.04,1
68,36.64,30.64,0
18,36.48,31.24,0
83,36.33,31.84,0
89,36.17,32.43,0
47,36.02,33.03,1
62,35.86,33.63,1
44,35.61,34.75,0
46,35.35,35.87,1
27,36,34.69,1
8,36.65,33.51,1
70,36.3,34,1
58,35.96,34.49,0
63,35.03,36.41,1
55,34.1,38.33,1
30,33.39,39.86,1
60,32.69,41.4,1
12,33.04,40.54,1
29,33.4,39.68,1
36,32.99,40.54,0
10,32.58,41.4,1
4,32.2,42.3,0
59,31.81,43.19,1
40,31.66,43.39,0
7,31.51,43.59,1
80,31.76,43.04,1
51,32.02,42.49,0
65,31.04,43.57,0
85,31.22,43.35,0
57,31.39,43.13,1
15,31.18,43.31,1
57,30.96,43.49,0
84,30.79,43.4,0
57,30.62,43.31,0
83,30.14,44.35,0
76,29.65,45.39,0
33,29.58,45.53,0
19,29.51,45.68,0
6,29.44,45.82,0
38,29.37,45.96,1
39,29.08,46.57,1
85,28.78,47.18,1
53,28.65,47.84,1
61,28.51,48.5,0
10,28.39,48.61,1
24,28.27,48.73,1
18,28.17,48.96,1
65,28.08,49.19,0
31,27.85,49.52,1
64,27.62,49.84,0
30,27.3,50.84,1
32,26.99,51.84,0
2,26.86,52.08,1
81,26.73,52.32,1
35,26.6,52.69,1
21,26.47,53.06,0
88,26.32,53.58,0
90,26.17,54.11,0
61,25.98,55.39,0
8,25.79,56.67,0
16,25.65,56.85,0
31,25.52,57.03,1
8,25.38,57.21,0
43,25.3,57.77,1
31,25.22,58.33,0
3,24.87,59.54,1
44,24.52,60.74,1
7,24.39,62.2,1
37,24.26,63.65,1
82,23.92,65.28,0
2,23.57,66.9,1
8,23.26,68.14,1
21,22.95,69.38,0
89,22.78,70.14,0
18,22.61,70.9,1
29,22.36,72.78,1
7,22.12,74.66,1
14,21.66,78.66,1
44,21.2,82.67,0
33,21.03,83.75,1
57,20.86,84.83,0
48,20.72,85.22,1
90,20.57,85.6,0
11,20.52,85.26,1
86,20.48,84.92,0
55,20.43,84.57,1
45,20.38,84.23,0
72,20.4,83.06,1
72,20.42,81.89,0
20,20.44,81.35,1
43,20.45,80.82,1
7,20.35,81.84,0
53,20.25,82.86,0
33,20.22,83.56,1
11,20.18,84.25,1
88,20.14,84.74,0
88,20.1,85.23,0
18,20.07,85.72,1
44,20.03,86.21,1
52,19.99,87.18,0
78,19.95,88.15,0
84,19.91,88.97,1
68,19.87,89.79,1
25,19.82,90.36,0
81,19.77,90.92,1
22,19.72,91.19,0
9,19.67,91.46,1
77,19.64,91.74,0
39,19.61,92.01,1
58,19.6,92.22,0
13,19.6,92.42,1
79,19.62,92.2,1
51,19.64,91.98,1
88,19.63,91.76,0
37,19.62,91.55,1
24,19.62,91.43,1
10,19.61,91.31,1
12,19.62,91.34,1
83,19.63,91.38,0
6,19.62,91.42,0
71,19.61,91.45,0
7,19.6,91.48,0
65,19.58,91.52,1
61,19.57,91.56,0
33,19.56,91.59,0
49,19.47,91.94,1
6,19.38,92.28,0
20,19.39,92.47,1
5,19.4,92.66,1
7,19.32,92.97,1
50,19.25,93.28,1
32,19.2,93.62,1
28,19.16,93.97,0
53,19.11,94.31,0
43,19.1,94.7,1
37,19.09,95.1,0
40,19.1,95.14,0
9,19.12,95.17,1
24,19.09,95.31,0
35,19.06,95.45,1
31,19.02,95.65,1
39,18.99,95.85,0
44,18.98,95.9,1
25,18.98,95.96,0
51,19.02,95.9,1
69,19.05,95.85,0
33,19.04,95.84,0
47,19.03,95.84,0
50,19.04,95.78,0
6,19.04,95.72,1
79,19,95.84,0
22,18.97,95.95,0
36,18.94,95.98,0
90,18.91,96,1
63,18.88,96,0
15,18.85,96,1
19,18.81,96,1
66,18.77,96,0
29,18.72,96,1
58,18.66,96,1
35,18.68,96,1
79,18.69,96,0
47,18.62,96,0
51,18.55,96,0
20,18.55,96,0
36,18.54,96,1
27,18.49,96,0
43,18.45,96,1
55,18.42,96,0
4,18.4,96,1
79,18.35,96,0
86,18.31,96,0
39,18.26,96,1
86,18.21,96,0
60,18.16,96,0
90,18.11,96,0
61,18.06,96,1
84,18.01,96,0
58,17.93,96,1
37,17.85,96,1
51,17.76,96,1
57,17.68,96,1
23,17.58,96,1
68,17.49,96,0
61,17.38,96,0
70,17.26,96,0
24,17.15,96,1
87,17.04,96,0
36,16.93,96,0
73,16.76,96,0
33,16.58,96,1
50,16.49,96,1
13,16.41,96,0
58,16.46,96,0
33,16.51,96,1
77,16.62,96,0
42,16.72,96,1
44,16.7,96,0
88,16.69,96,0
16,16.7,96,0
81,16.71,96,1
64,16.75,96,0
78,16.79,96,0
43,16.8,96,1
86,16.81,96,0
73,16.9,96,0
53,16.99,96,0
85,17.01,96,0
27,17.03,96,1
12,17.07,96,1
22,17.1,96,0
40,17.11,96,1
16,17.12,96,1
88,17.16,96,0
86,17.2,96,0
7,17.19,96,1
48,17.17,96,1
52,17.18,96,1
84,17.19,96,0
26,17.26,96,0
63,17.33,96,1
86,17.33,96,0
76,17.34,96,1
45,17.33,96,0
2,17.32,96,1
29,17.45,96,1
44,17.58,96,1
86,17.71,96,0
88,17.84,96,0
1,17.96,96,1
2,18.08,96,1
42,18.2,96,1
77,18.32,96,0
77,18.44,96,0
42,18.55,96,1
7,18.62,96,1
67,18.7,96,0
84,19.17,96,0
55,19.63,96,1
50,20.1,96,1
71,21.06,95.5,1
15,22.01,95.01,1
18,21.78,92.88,0
41,21.54,90.75,1
22,22.38,87.04,0
70,23.22,83.32,0
28,23.06,82.04,1
26,22.9,80.75,1
44,23.13,80.14,0
88,23.36,79.53,0
44,24.6,74.48,1
85,25.83,69.43,0
36,26.79,65.54,1
16,27.75,61.65,1
67,27.81,60.22,0
17,27.87,58.79,0
70,28.56,56.34,0
35,29.25,53.9,0
22,29.03,53.48,0
79,28.81,53.06,1
64,29.64,51.48,0
37,30.48,49.89,1
65,31.02,48.14,0
35,31.56,46.39,1
64,31.89,45.98,1
51,32.22,45.58,0
46,32.47,44.84,0
42,32.71,44.1,1
62,32.96,43.36,0
47,33.2,42.62,1
2,33.35,42.04,0
40,33.5,41.47,1
49,33.66,41.18,1
64,33.81,40.88,0
85,34.08,40.39,0
12,34.36,39.9,0
89,34.86,38.36,1
61,35.35,36.81,0
76,34.82,37.98,0
41,34.29,39.14,1
84,34.34,39.77,0
51,34.39,40.4,1
65,34.02,41.2,1
62,33.64,41.99,0
26,33.38,42.46,1
54,33.12,42.94,1
23,32.97,43.22,1
45,32.83,43.5,0
78,31.82,45.68,0
27,30.82,47.85,1
25,29.66,51.47,0
65,28.51,55.09,0
90,28.6,54.96,1
87,28.68,54.82,0
19,28.78,54.82,0
24,28.87,54.83,1
33,29.5,53.4,0
21,30.13,51.98,0
56,30.35,50.64,1
38,30.58,49.3,0
43,30.23,50.51,1
27,29.88,51.72,0
83,29.57,52.24,0
60,29.26,52.75,0
72,29.23,53.52,0
77,29.2,54.3,0
69,28.86,55.2,1
43,28.52,56.11,1
79,27.87,58.4,1
42,27.22,60.68,1
5,27.34,60.7,0
12,27.47,60.71,0
89,27.58,60.58,1
23,27.69,60.44,0
14,27.58,60.55,1
57,27.48,60.66,1
68,27.44,61.26,0
16,27.39,61.86,1
86,27.53,61.46,0
23,27.67,61.05,0
37,27.52,61.76,0
28,27.36,62.47,0
80,26.98,63.36,0
20,26.61,64.25,1
7,26.54,64.96,1
46,26.47,65.68,1
90,26.22,66.56,0
47,25.98,67.45,1
27,25.96,67.72,1
17,25.95,67.98,1
13,25.9,68.24,1
72,25.86,68.51,0
59,25.74,68.86,1
69,25.61,69.2,0
67,25.46,70.11,1
11,25.32,71.02,1
20,25.3,71.32,1
45,25.27,71.63,0
27,25.1,72.18,0
14,24.93,72.73,1
25,24.9,72.89,1
85,24.88,73.04,0
88,24.67,73.92,1
57,24.46,74.79,1
51,24.18,75.6,1
25,23.89,76.41,1
60,23.66,77.58,1
14,23.44,78.75,1
46,23.3,79.27,1
26,23.16,79.79,0
59,22.96,80.77,1
15,22.75,81.75,1
52,22.54,82.62,1
84,22.32,83.48,0
63,22.05,84.72,0
48,21.78,85.95,1
40,21.48,87.15,0
42,21.19,88.35,1
63,21.04,89.09,0
78,20.9,89.83,0
89,20.78,90.28,0
1,20.67,90.72,1
46,20.56,91.14,1
67,20.45,91.56,1
6,20.34,91.99,1
37,20.23,92.41,0
17,20.05,93.21,1
42,19.88,94.02,1
18,19.7,94.82,1
19,19.52,95.62,1
2,19.46,95.81,1
66,19.4,96,0
60,19.4,96,0
79,19.4,96,1
88,19.4,96,0
5,19.39,96,0
23,19.44,96,0
77,19.5,96,0
76,19.53,96,0
34,19.56,96,1
80,19.62,96,0
15,19.69,96,0
60,19.74,96,0
61,19.78,96,1
37,19.83,96,1
80,19.87,96,0
67,19.81,96,0
66,19.75,96,0
71,19.68,96,0
15,19.6,96,1
72,19.5,96,0
12,19.39,96,1
61,19.22,96,1
52,19.04,96,1
65,19.15,96,1
20,19.26,96,1
12,19.36,96,0
46,19.46,96,0
21,19.46,96,1
6,19.47,96,1
76,19.47,96,0
11,19.38,96,1
84,19.28,96,1
51,19.29,96,1
22,19.3,96,1
2,19.38,96,1
51,19.46,96,1
10,19.42,96,1
59,19.38,96,0
73,19.29,96,1
90,19.2,96,0
84,19.15,96,0
17,19.1,96,0
78,19.1,96,0
50,19.1,96,0
19,19.15,96,1
82,19.19,96,1
75,19.2,96,0
84,19.2,96,0
78,19.2,96,1
29,19.19,96,1
39,19.12,96,0
80,19.05,96,0
43,19.02,96,0
64,18.99,96,0
88,18.99,96,0
84,19,96,1
59,19.02,96,0
42,19.05,96,1
46,19.11,96,0
70,19.17,96,0
71,19.17,96,0
16,19.17,96,1
47,19.14,96,1
51,19.1,96,0
67,19.15,96,0
25,19.19,96,0
17,19.2,96,1
9,19.2,96,0
67,19.24,96,1
3,19.27,96,1
87,19.32,96,0
26,19.37,96,1
67,19.4,96,0
28,19.44,96,0
12,19.46,96,1
37,19.49,96,0
77,19.44,96,0
40,19.39,96,1
10,19.27,96,1
67,19.15,96,0
56,19.07,96,1
34,18.99,96,0
74,19.06,96,1
57,19.14,96,1
30,19.24,96,1
18,19.33,96,1
14,19.36,96,1
58,19.39,96,0
83,19.42,96,1
21,19.48,96,0
15,19.55,96,1
11,19.53,96,1
27,19.51,96,1
79,19.51,96,0
89,19.5,96,0
76,19.52,96,0
89,19.53,96,0
25,19.54,96,1
77,19.54,96,0
38,19.52,96,1
50,19.5,96,1
7,19.5,96,1
33,19.5,96,0
63,19.5,96,0
46,19.51,96,0
65,19.55,96,0
31,19.59,96,1
76,19.56,96,0
3,19.54,96,1
6,19.43,96,1
35,19.33,96,1
53,19.32,96,1
12,19.31,96,1
8,19.3,96,1
51,19.3,96,0
15,19.27,96,1
20,19.25,96,1
68,19.23,96,0
31,19.2,96,1
12,19.16,96,0
52,19.12,96,1
66,19.08,96,0
26,19.03,96,1
31,19.07,96,1
86,19.11,96,0
65,19.16,96,0
50,19.2,96,0
50,19.16,96,0
83,19.11,96,0
72,19.06,96,0
35,19.01,96,1
28,19,96,0
28,18.98,96,0
19,18.97,96,0
41,18.96,96,1
80,18.98,96,0
34,19,96,1
21,19,96,1
55,19,96,1
36,18.99,96,1
26,18.98,96,0
77,19.01,96,1
26,19.04,96,0
90,19.1,96,1
84,19.16,96,1
34,19.17,96,1
49,19.17,96,1
63,19.18,96,0
80,19.24,96,0
62,19.29,96,0
81,19.36,96,0
59,19.44,96,1
85,19.47,96,1
50,19.5,96,0
86,19.56,95.9,1
84,19.62,95.81,1
90,19.66,95.56,0
49,19.69,95.31,0
66,19.76,94.86,0
69,19.83,94.41,1
5,19.96,93.54,1
31,20.1,92.68,0
87,20.15,92.18,0
43,20.19,91.68,1
29,20.4,90.79,1
58,20.62,89.9,1
64,20.84,89.01,0
26,21.05,88.12,1
12,21.12,86.81,1
83,21.2,85.5,1
34,21.58,84.2,0
16,21.96,82.91,0
39,22.27,81.01,1
35,22.58,79.11,0
34,22.74,78.67,0
75,22.89,78.23,0
87,24.02,73.96,0
31,25.16,69.68,0
69,25.66,67.96,0
43,26.17,66.24,1
50,25.74,66.9,0
23,25.31,67.57,1
38,25.79,66.12,1
30,26.27,64.68,0
35,25.92,65.39,1
40,25.57,66.09,1
46,25.56,66.2,0
46,25.54,66.32,1
40,26.18,64.19,0
57,26.83,62.07,1
20,26.95,61.36,1
39,27.07,60.66,1
44,27.44,59.49,1
12,27.8,58.32,1
45,27.24,59.9,0
32,26.69,61.47,0
81,27.42,59.51,0
13,28.14,57.55,0
72,27.92,57.6,1
59,27.71,57.66,1
6,26.86,60.12,0
40,26.01,62.59,1
68,26.54,61.2,0
50,27.06,59.82,0
24,27.28,59.27,0
30,27.51,58.72,0
24,28.08,57.08,0
26,28.65,55.45,1
66,28.26,56.1,1
88,27.87,56.74,0
52,28.22,56.28,1
14,28.57,55.81,1
86,28.83,54.75,0
32,29.09,53.69,0
63,28.75,54.78,0
35,28.41,55.88,1
31,27.7,57.44,0
45,27,59.01,0
68,27.32,57.82,0
80,27.63,56.64,0
41,27.22,57.12,0
40,26.81,57.61,1
56,25.72,61.24,1
21,24.64,64.88,0
15,25.33,63.88,1
7,26.02,62.88,0
47,26.44,61.22,0
68,26.86,59.57,1
41,26.93,59.08,1
9,27,58.59,1
58,27.06,58.56,0
59,27.13,58.53,1
47,26.44,60.46,1
67,25.75,62.39,0
6,25.74,62.8,1
3,25.74,63.22,1
12,25.86,62.59,1
17,25.98,61.96,1
55,25.92,62.24,1
25,25.86,62.51,1
40,25.88,62.11,0
82,25.89,61.71,0
32,25.75,62.08,1
5,25.61,62.46,1
26,25.45,63.08,1
15,25.29,63.69,0
28,25.5,62.66,0
73,25.72,61.64,0
62,25.67,61.57,0
26,25.63,61.5,0
36,25.39,62.53,0
90,25.15,63.56,0
81,24.63,64.77,1
47,24.11,65.98,0
20,23.85,67.18,1
26,23.59,68.38,1
28,24.01,67.27,1
85,24.43,66.16,1
13,24.56,65.17,1
24,24.68,64.18,1
54,24.28,65.3,1
3,23.89,66.41,0
63,23.2,68.62,1
15,22.52,70.83,1
62,22.55,71.07,1
81,22.58,71.32,0
5,22.93,70.37,1
84,23.28,69.42,0
46,23.33,68.66,0
27,23.37,67.91,0
67,22.7,70.17,1
55,22.02,72.43,1
49,21.83,73.39,1
63,21.64,74.35,0
24,21.5,75.43,0
26,21.35,76.51,0
80,21.16,77.56,0
28,20.98,78.62,1
27,20.84,78.78,1
42,20.71,78.93,0
12,20.65,79.14,1
49,20.59,79.35,1
84,20.52,79.57,0
60,20.46,79.78,0
42,20.4,79.99,0
44,20.09,81.51,1
72,19.78,83.03,0
47,19.62,84.17,1
13,19.46,85.31,1
57,19.34,86.46,0
17,19.21,87.62,1
9,19.08,88.66,0
23,18.95,89.7,0
11,18.84,90.56,1
7,18.72,91.42,1
5,18.66,91.99,1
33,18.61,92.56,1
68,18.63,92.85,0
39,18.65,93.14,1
60,18.6,93.34,0
52,18.56,93.54,0
86,18.53,93.94,1
51,18.5,94.33,1
31,18.48,94.54,1
9,18.47,94.76,1
11,18.36,94.98,1
68,18.25,95.19,1
68,18.13,95.57,1
46,18.01,95.96,1
74,17.98,95.98,0
6,17.94,96,0
14,17.92,96,0
22,17.9,96,1
40,17.9,96,1
11,17.91,96,1
73,17.85,96,0
84,17.79,96,0
32,17.75,96,0
58,17.71,96,1
78,17.67,96,1
42,17.63,96,0
52,17.6,96,1
30,17.58,96,1
42,17.55,96,1
84,17.52,96,0
43,17.48,96,0
54,17.43,96,0
26,17.5,96,1
20,17.58,96,1
89,17.61,96,0
42,17.65,96,0
60,17.59,96,1
40,17.53,96,1
26,17.52,96,0
7,17.5,96,1
63,17.51,96,0
73,17.52,96,0
53,17.53,96,1
46,17.53,96,0
26,17.54,96,1
63,17.56,96,1
72,17.58,96,1
89,17.63,96,1
68,17.68,96,0
49,17.68,96,0
85,17.69,96,0
43,17.69,96,1
41,17.69,96,1
72,17.66,96,0
48,17.63,96,0
45,17.61,96,1
6,17.59,96,0
43,17.56,96,1
27,17.54,96,1
19,17.52,96,0
68,17.5,96,1
4,17.46,96,1
50,17.42,96,0
38,17.37,96,1
6,17.32,96,1
41,17.26,96,0
8,17.19,96,1
15,17.13,96,0
52,17.07,96,1
72,17.06,96,0
89,17.04,96,0
89,17.06,96,1
50,17.08,96,1
3,17.09,96,1
53,17.1,96,1
28,17.1,96,0
85,17.11,96,0
49,17.1,96,0
42,17.1,96,1
10,17.1,96,0
10,17.1,96,0
17,17.12,96,1
35,17.13,96,0
82,17.14,96,0
38,17.15,96,1
46,17.14,96,1
59,17.14,96,1
75,17.1,96,1
34,17.07,96,0
88,17.07,96,1
59,17.07,96,1
36,17.06,96,1
3,17.04,96,1
61,17.02,96,0
45,16.99,96,0
21,16.97,96,0
75,16.9,96,0
36,16.84,96,0
85,16.8,96,0
13,16.75,96,1
20,16.75,96,1
45,16.75,96,1
20,16.87,96,1
57,16.99,96,0
78,17.11,96,1
20,17.23,96,1
79,17.27,96,0
46,17.32,96,1
49,17.34,96,0
66,17.37,96,1
61,17.57,96,1
17,17.77,96,1
57,17.88,96,1
25,17.98,96,0
24,17.96,96,1
73,17.94,96,0
53,17.89,96,1
76,17.84,96,0
60,17.87,96,1
4,17.89,96,1
69,17.9,96,0
88,17.9,96,0
16,17.9,96,1
26,17.9,96,0
26,17.82,96,1
56,17.75,96,1
59,17.6,96,0
3,17.45,96,0
72,17.34,96,0
15,17.22,96,1
14,17.21,96,1
16,17.2,96,1
50,17.2,96,0
78,17.21,96,0
80,17.28,96,1
3,17.35,96,1
83,17.63,96,0
82,17.91,96,0
70,18.42,96,1
40,18.93,96,0
75,19.24,95.02,0
64,19.55,94.04,1
25,20.06,91.05,1
29,20.58,88.06,1
30,21.14,84.8,0
82,21.69,81.54,0
14,22.02,79.88,1
48,22.35,78.22,1
15,22.68,76.56,0
41,22.98,74.68,0
66,23.27,72.79,1
23,23.32,72.19,0
77,23.37,71.6,0
60,23.26,71.66,0
56,23.16,71.72,1
81,23.48,70.51,1
33,23.8,69.3,1
48,23.1,71.21,0
77,22.41,73.12,0
14,22.61,72.13,1
30,22.81,71.14,0
74,23.84,67.32,1
36,24.87,63.49,0
77,23.87,66.16,0
7,22.87,68.83,1
83,23.09,68.21,0
10,23.31,67.59,1
5,23.54,66.16,0
7,23.76,64.73,0
10,23.7,65.26,0
61,23.64,65.78,1
37,24.12,63.68,0
41,24.61,61.57,1
52,26.36,56.4,1
22,28.12,51.24,0
21,27.48,52.2,1
52,26.85,53.16,0
44,26.87,53.35,1
9,26.89,53.54,1
57,26.67,54.03,0
77,26.45,54.52,1
81,26.97,53.37,1
52,27.49,52.22,1
23,27.8,51.54,0
42,28.1,50.86,0
5,28.24,50.65,0
23,28.39,50.44,1
44,29.29,47.96,0
90,30.19,45.49,1
86,29.82,46.28,0
24,29.46,47.07,1
31,29.53,46.84,1
69,29.6,46.61,0
68,29.85,45.61,1
14,30.1,44.62,1
84,29.86,44.72,0
16,29.62,44.83,1
46,29.58,44.6,1
81,29.53,44.38,0
74,28.4,46.69,0
79,27.27,49,1
2,26.68,50.15,1
3,26.09,51.3,1
59,26.32,51.02,1
60,26.56,50.75,0
32,26.99,49.5,0
15,27.42,48.24,1
85,27.75,47.51,1
80,28.08,46.78,0
16,28.03,46.68,1
32,27.99,46.57,0
54,28.16,45.79,1
65,28.33,45.01,1
37,27.59,47.38,0
70,26.85,49.74,0
4,26.82,49.86,0
82,26.78,49.99,0
68,26.34,51.68,1
3,25.89,53.36,1
4,25.71,53.18,1
31,25.53,52.99,1
64,25.9,52.23,0
41,26.27,51.47,1
6,26.44,50.34,1
89,26.61,49.21,0
15,26.52,50.1,1
27,26.44,50.99,0
24,26.35,50.84,1
63,26.26,50.68,1
39,26.45,50.22,1
8,26.64,49.76,1
45,26.6,48.96,0
15,26.56,48.15,1
2,26.43,48.3,1
41,26.3,48.46,1
24,26.28,48.6,1
20,26.25,48.75,0
13,25.91,49.68,1
69,25.57,50.61,1
6,25.62,50.38,1
19,25.68,50.16,1
25,25.37,50.93,0
26,25.06,51.7,0
30,24.89,51.92,0
49,24.72,52.14,1
22,24.5,52.68,1
10,24.29,53.23,1
50,24.2,53.52,0
69,24.12,53.81,0
52,23.98,54.3,0
16,23.83,54.78,0
4,23.56,55.21,1
42,23.29,55.64,0
75,23.28,55.89,0
30,23.28,56.13,0
43,23.34,56.45,0
46,23.41,56.77,1
15,23.18,57.56,1
1,22.96,58.34,1
60,22.82,59.12,0
74,22.67,59.9,0
